"Category","ServerName","Name","DisplayName","State","StartMode","StartName","PathName","Description"
"Service","LAB-DC01","TapiSrv","Telephony","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service."
"Service","LAB-DC01","TermService","Remote Desktop Services","Stopped","Manual","NT Authority\NetworkService","C:\Windows\System32\svchost.exe -k termsvcs","Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item."
"Service","LAB-DC01","Themes","Themes","Running","Auto","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Provides user experience theme management."
"Service","LAB-DC01","TieringEngineService","Storage Tiers Management","Stopped","Manual","localSystem","C:\Windows\system32\TieringEngineService.exe","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system."
"Service","LAB-DC01","tiledatamodelsvc","Tile Data model server","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k appmodel","Tile Server for tile updates."
"Service","LAB-DC01","TimeBrokerSvc","Time Broker","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered."
"Service","LAB-DC01","TrkWks","Distributed Link Tracking Client","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Maintains links between NTFS files within a computer or across computers in a network."
"Service","LAB-DC01","TrustedInstaller","Windows Modules Installer","Stopped","Manual","localSystem","C:\Windows\servicing\TrustedInstaller.exe","Enables installation, modification, and removal of Windows updates and optional components. If this service is disabled, install or uninstall of Windows updates might fail for this computer."
"Service","LAB-DC01","tzautoupdate","Auto Time Zone Updater","Stopped","Disabled","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Automatically sets the system time zone."
"Service","LAB-DC01","UALSVC","User Access Logging Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","This service logs unique client access requests, in the form of IP addresses and user names, of installed products and roles on the local server. This information can be queried, via Powershell, by administrators needing to quantify client demand of server software for offline Client Access License (CAL) management. If the service is disabled, client requests will not be logged and will not be retrievable via Powershell queries. Stopping the service will not affect query of historical data (see supporting documentation for steps to delete historical data). The local system administrator must consult his, or her, Windows Server license terms to determine the number of CALs that are required for the server software to be appropriately licensed; use of the UAL service and data does not alter this obligation."
"Service","LAB-DC01","UevAgentService","User Experience Virtualization Service","Stopped","Disabled","LocalSystem","C:\Windows\system32\AgentService.exe","Provides support for application and OS settings roaming"
"Service","LAB-DC01","UI0Detect","Interactive Services Detection","Stopped","Manual","LocalSystem","C:\Windows\system32\UI0Detect.exe","Enables user notification of user input for interactive services, which enables access to dialogs created by interactive services when they appear. If this service is stopped, notifications of new interactive service dialogs will no longer function and there might not be access to interactive service dialogs. If this service is disabled, both notifications of and access to new interactive service dialogs will no longer function."
"Service","LAB-DC01","UmRdpService","Remote Desktop Services UserMode Port Redirector","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Allows the redirection of Printers/Drives/Ports for RDP connections"
"Service","LAB-DC01","upnphost","UPnP Device Host","Stopped","Disabled","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Allows UPnP devices to be hosted on this computer. If this service is stopped, any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","LAB-DC01","UserManager","User Manager","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly."
"Service","LAB-DC01","UsoSvc","Update Orchestrator Service for Windows Update","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","UsoSvc"
"Service","LAB-DC01","VaultSvc","Credential Manager","Running","Manual","LocalSystem","C:\Windows\system32\lsass.exe","Provides secure storage and retrieval of credentials to users, applications and security service packages."
"Service","LAB-DC01","vds","Virtual Disk","Running","Manual","LocalSystem","C:\Windows\System32\vds.exe","Provides management services for disks, volumes, file systems, and storage arrays."
"Service","LAB-DC01","vmicguestinterface","Hyper-V Guest Service Interface","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides an interface for the Hyper-V host to interact with specific services running inside the virtual machine."
"Service","LAB-DC01","vmicheartbeat","Hyper-V Heartbeat Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k ICService","Monitors the state of this virtual machine by reporting a heartbeat at regular intervals. This service helps you identify running virtual machines that have stopped responding."
"Service","LAB-DC01","vmickvpexchange","Hyper-V Data Exchange Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to exchange data between the virtual machine and the operating system running on the physical computer."
"Service","LAB-DC01","vmicrdv","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k ICService","Provides a platform for communication between the virtual machine and the operating system running on the physical computer."
"Service","LAB-DC01","vmicshutdown","Hyper-V Guest Shutdown Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to shut down the operating system of this virtual machine from the management interfaces on the physical computer."
"Service","LAB-DC01","vmictimesync","Hyper-V Time Synchronization Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Synchronizes the system time of this virtual machine with the system time of the physical computer."
"Service","LAB-DC01","vmicvmsession","Hyper-V PowerShell Direct Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to manage virtual machine with PowerShell via VM session without a virtual network."
"Service","LAB-DC01","vmicvss","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Coordinates the communications that are required to use Volume Shadow Copy Service to back up applications and data on this virtual machine from the operating system on the physical computer."
"Service","LAB-DC01","VSS","Volume Shadow Copy","Stopped","Manual","LocalSystem","C:\Windows\system32\vssvc.exe","Manages and implements Volume Shadow Copies used for backup and other purposes. If this service is stopped, shadow copies will be unavailable for backup and the backup may fail. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","LAB-DC01","W32Time","Windows Time","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","LAB-DC01","WalletService","WalletService","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k appmodel","Hosts objects used by clients of the wallet"
"Service","LAB-DC01","WbioSrvc","Windows Biometric Service","Stopped","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k WbioSvcGroup","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process."
"Service","LAB-DC01","Wcmsvc","Windows Connection Manager","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings."
"Service","LAB-DC01","WdiServiceHost","Diagnostic Service Host","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalService","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","LAB-DC01","WdiSystemHost","Diagnostic System Host","Running","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","LAB-DC01","WdNisSvc","Windows Defender Network Inspection Service","Stopped","Manual","NT AUTHORITY\LocalService","""C:\Program Files\Windows Defender\NisSrv.exe""","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols"
"Service","LAB-DC01","Wecsvc","Windows Event Collector","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k NetworkService","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted."
"Service","LAB-DC01","WEPHOSTSVC","Windows Encryption Provider Host Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k WepHostSvcGroup","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts"
"Service","LAB-DC01","wercplsupport","Problem Reports and Solutions Control Panel Support","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports and Solutions control panel."
"Service","LAB-DC01","WerSvc","Windows Error Reporting Service","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k WerSvcGroup","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed."
"Service","LAB-DC01","WiaRpc","Still Image Acquisition Events","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Launches applications associated with still image acquisition events."
"Service","LAB-DC01","WinDefend","Windows Defender Service","Running","Auto","LocalSystem","""C:\Program Files\Windows Defender\MsMpEng.exe""","Helps protect users from malware and other potentially unwanted software"
"Service","LAB-DC01","WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol."
"Service","LAB-DC01","Winmgmt","Windows Management Instrumentation","Running","Auto","localSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","LAB-DC01","WinRM","Windows Remote Management (WS-Management)","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix."
"Service","LAB-DC01","wisvc","Windows Insider Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","wisvc"
"Service","LAB-DC01","wlidsvc","Microsoft Account Sign-in Assistant","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account."
"Service","LAB-DC01","WLMS","Windows Licensing Monitoring Service","Running","Auto","LocalSystem","C:\Windows\system32\wlms\wlms.exe","This service monitors the Windows software license state."
"Service","LAB-DC01","wmiApSrv","WMI Performance Adapter","Stopped","Manual","localSystem","C:\Windows\system32\wbem\WmiApSrv.exe","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated."
"Service","LAB-DC01","WPDBusEnum","Portable Device Enumerator Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices."
"Service","LAB-DC01","WpnService","Windows Push Notifications System Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server."
"Service","LAB-DC01","WSearch","Windows Search","Stopped","Disabled","LocalSystem","C:\Windows\system32\SearchIndexer.exe /Embedding","Provides content indexing, property caching, and search results for files, e-mail, and other content."
"Service","LAB-DC01","wuauserv","Windows Update","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API."
"Service","LAB-DC01","wudfsvc","Windows Driver Foundation - User-mode Driver Framework","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Creates and manages user-mode driver processes. This service cannot be stopped."
"Service","LAB-DC01","XblAuthManager","Xbox Live Auth Manager","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly."
"Service","LAB-DC01","XblGameSave","Xbox Live Game Save","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live."
"Service","LAB-DC01","CDPUserSvc_714a18","CDPUserSvc_714a18","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup",
"Service","LAB-DC01","OneSyncSvc_714a18","Sync Host_714a18","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running."
"Service","LAB-DC01","PimIndexMaintenanceSvc_714a18","Contact Data_714a18","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results."
"Service","LAB-DC01","UnistoreSvc_714a18","User Data Storage_714a18","Stopped","Manual",,"C:\Windows\System32\svchost.exe -k UnistackSvcGroup","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","LAB-DC01","UserDataSvc_714a18","User Data Access_714a18","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","LAB-DC01","WpnUserService_714a18","Windows Push Notifications User Service_714a18","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw."
"Service","WIN-DEMO-APP03","AJRouter","AllJoyn Router Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Routes AllJoyn messages for the local AllJoyn clients. If this service is stopped the AllJoyn clients that do not have their own bundled routers will be unable to run."
"Service","WIN-DEMO-APP03","ALG","Application Layer Gateway Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\alg.exe","Provides support for 3rd party protocol plug-ins for Internet Connection Sharing"
"Service","WIN-DEMO-APP03","AppIDSvc","Application Identity","Stopped","Manual","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Determines and verifies the identity of an application. Disabling this service will prevent AppLocker from being enforced."
"Service","WIN-DEMO-APP03","Appinfo","Application Information","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Facilitates the running of interactive applications with additional administrative privileges.  If this service is stopped, users will be unable to launch applications with the additional administrative privileges they may require to perform desired user tasks."
"Service","WIN-DEMO-APP03","AppMgmt","Application Management","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Processes installation, removal, and enumeration requests for software deployed through Group Policy. If the service is disabled, users will be unable to install, remove, or enumerate software deployed through Group Policy. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","AppReadiness","App Readiness","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k AppReadiness","Gets apps ready for use the first time a user signs in to this PC and when adding new apps."
"Service","WIN-DEMO-APP03","AppVClient","Microsoft App-V Client","Stopped","Disabled","LocalSystem","C:\Windows\system32\AppVClient.exe","Manages App-V users and virtual applications"
"Service","WIN-DEMO-APP03","AppXSvc","AppX Deployment Service (AppXSVC)","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k wsappx","Provides infrastructure support for deploying Store applications. This service is started on demand and if disabled Store applications will not be deployed to the system, and may not function properly."
"Service","WIN-DEMO-APP03","AudioEndpointBuilder","Windows Audio Endpoint Builder","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Manages audio devices for the Windows Audio service.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start"
"Service","WIN-DEMO-APP03","Audiosrv","Windows Audio","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","Manages audio for Windows-based programs.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start"
"Service","WIN-DEMO-APP03","AxInstSV","ActiveX Installer (AxInstSV)","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k AxInstSVGroup","Provides User Account Control validation for the installation of ActiveX controls from the Internet and enables management of ActiveX control installation based on Group Policy settings. This service is started on demand and if disabled the installation of ActiveX controls will behave according to default browser settings."
"Service","WIN-DEMO-APP03","BFE","Base Filtering Engine","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","The Base Filtering Engine (BFE) is a service that manages firewall and Internet Protocol security (IPsec) policies and implements user mode filtering. Stopping or disabling the BFE service will significantly reduce the security of the system. It will also result in unpredictable behavior in IPsec management and firewall applications."
"Service","WIN-DEMO-APP03","BITS","Background Intelligent Transfer Service","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Transfers files in the background using idle network bandwidth. If the service is disabled, then any applications that depend on BITS, such as Windows Update or MSN Explorer, will be unable to automatically download programs and other information."
"Service","WIN-DEMO-APP03","BrokerInfrastructure","Background Tasks Infrastructure Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","Windows infrastructure service that controls which background tasks can run on the system."
"Service","WIN-DEMO-APP03","Browser","Computer Browser","Stopped","Disabled","LocalSystem","C:\Windows\System32\svchost.exe -k smbsvcs","Maintains an updated list of computers on the network and supplies this list to computers designated as browsers. If this service is stopped, this list will not be updated or maintained. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","bthserv","Bluetooth Support Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","The Bluetooth service supports discovery and association of remote Bluetooth devices.  Stopping or disabling this service may cause already installed Bluetooth devices to fail to operate properly and prevent new devices from being discovered or associated."
"Service","WIN-DEMO-APP03","CDPSvc","Connected Devices Platform Service","Stopped","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","This service is used for Connected Devices and Universal Glass scenarios"
"Service","WIN-DEMO-APP03","CertPropSvc","Certificate Propagation","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Copies user certificates and root certificates from smart cards into the current user's certificate store, detects when a smart card is inserted into a smart card reader, and, if needed, installs the smart card Plug and Play minidriver."
"Service","WIN-DEMO-APP03","ClipSVC","Client License Service (ClipSVC)","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k wsappx","Provides infrastructure support for the Microsoft Store. This service is started on demand and if disabled applications bought using Windows Store will not behave correctly."
"Service","WIN-DEMO-APP03","ClusSvc","Cluster Service","Running","Auto","LocalSystem","C:\Windows\Cluster\clussvc.exe -s","Enables servers to work together as a cluster to keep server-based applications highly available, regardless of individual component failures. If this service is stopped, clustering will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","COMSysApp","COM+ System Application","Stopped","Manual","LocalSystem","C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}","Manages the configuration and tracking of Component Object Model (COM)+-based components. If the service is stopped, most COM+-based components will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","CoreMessagingRegistrar","CoreMessaging","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","Manages communication between system components."
"Service","WIN-DEMO-APP03","CryptSvc","Cryptographic Services","Running","Auto","NT Authority\NetworkService","C:\Windows\system32\svchost.exe -k NetworkService","Provides three management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; and Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","CscService","Offline Files","Stopped","Disabled","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","The Offline Files service performs maintenance activities on the Offline Files cache, responds to user logon and logoff events, implements the internals of the public API, and dispatches interesting events to those interested in Offline Files activities and changes in cache state."
"Service","WIN-DEMO-APP03","DcomLaunch","DCOM Server Process Launcher","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running."
"Service","WIN-DEMO-APP03","DcpSvc","DataCollectionPublishingService","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","The DCP (Data Collection and Publishing) service supports first party apps to upload data to cloud."
"Service","WIN-DEMO-APP03","defragsvc","Optimize drives","Stopped","Manual","localSystem","C:\Windows\system32\svchost.exe -k defragsvc","Helps the computer run more efficiently by optimizing files on storage drives."
"Service","WIN-DEMO-APP03","DeviceAssociationService","Device Association Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enables pairing between the system and wired or wireless devices."
"Service","WIN-DEMO-APP03","DeviceInstall","Device Install Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability."
"Service","WIN-DEMO-APP03","DevQueryBroker","DevQuery Background Discovery Broker","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enables apps to discover devices with a backgroud task"
"Service","WIN-DEMO-APP03","Dhcp","DHCP Client","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","diagnosticshub.standardcollector.service","Microsoft (R) Diagnostics Hub Standard Collector Service","Stopped","Manual","LocalSystem","C:\Windows\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe","Diagnostics Hub Standard Collector Service. When running, this service collects real time ETW events and processes them."
"Service","WIN-DEMO-APP03","DiagTrack","Connected User Experiences and Telemetry","Running","Auto","LocalSystem","C:\Windows\System32\svchost.exe -k utcsvc","The Connected User Experiences and Telemetry service enables features that support in-application and connected user experiences. Additionally, this service manages the event driven collection and transmission of diagnostic and usage information (used to improve the experience and quality of the Windows Platform) when the diagnostics and usage privacy option settings are enabled under Feedback and Diagnostics."
"Service","WIN-DEMO-APP03","DmEnrollmentSvc","Device Management Enrollment Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Performs Device Enrollment Activities for Device Management"
"Service","WIN-DEMO-APP03","dmwappushservice","dmwappushsvc","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","WAP Push Message Routing Service"
"Service","WIN-DEMO-APP03","Dnscache","DNS Client","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k NetworkService","The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP03","dot3svc","Wired AutoConfig","Stopped","Manual","localSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","The Wired AutoConfig (DOT3SVC) service is responsible for performing IEEE 802.1X authentication on Ethernet interfaces. If your current wired network deployment enforces 802.1X authentication, the DOT3SVC service should be configured to run for establishing Layer 2 connectivity and/or providing access to network resources. Wired networks that do not enforce 802.1X authentication are unaffected by the DOT3SVC service."
"Service","WIN-DEMO-APP03","DPS","Diagnostic Policy Service","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork","The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function."
"Service","WIN-DEMO-APP03","DsmSvc","Device Setup Manager","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables the detection, download and installation of device-related software. If this service is disabled, devices may be configured with outdated software, and may not work correctly."
"Service","WIN-DEMO-APP03","DsSvc","Data Sharing Service","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Provides data brokering between applications."
"Service","WIN-DEMO-APP03","Eaphost","Extensible Authentication Protocol","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","The Extensible Authentication Protocol (EAP) service provides network authentication in such scenarios as 802.1x wired and wireless, VPN, and Network Access Protection (NAP).  EAP also provides application programming interfaces (APIs) that are used by network access clients, including wireless and VPN clients, during the authentication process.  If you disable this service, this computer is prevented from accessing networks that require EAP authentication."
"Service","WIN-DEMO-APP03","EFS","Encrypting File System (EFS)","Stopped","Manual","LocalSystem","C:\Windows\System32\lsass.exe","Provides the core file encryption technology used to store encrypted files on NTFS file system volumes. If this service is stopped or disabled, applications will be unable to access encrypted files."
"Service","WIN-DEMO-APP03","embeddedmode","Embedded Mode","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","The Embedded Mode service enables scenarios related to Background Applications.  Disabling this service will prevent Background Applications from being activated."
"Service","WIN-DEMO-APP03","EntAppSvc","Enterprise App Management Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k appmodel","Enables enterprise application management."
"Service","WIN-DEMO-APP03","EventLog","Windows Event Log","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system."
